"url","reason","publication","other_publications"
"https://clinicaltrials.gov/show/NCT00508274","Primary analysis was completed in 2015 and data collection post 1-Jul-2019 was not reportable
    due to local regulations in China.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT00508456","Low Accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00508872","Slow accrual, study terminated.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00509249","Early termination for discouraging results","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00509366","Study terminated due to reproducibility issues with genomics prediction model.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT00509496","Low accrual","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT00509600","Slow enrollment; study terminated.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00510224","Stopped at interim analyses phase due to lack of efficacy","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00510289","Early closure of study due to poor response","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00510471","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00510887","Low accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00511017","Slow accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00511043","Manufacturer stopped drug development","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00511121","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00511576","Celgene terminated its collaboration agreement with MethylGene for the development of MGCD0103.
    All Celgene-sponsored trials with MGCD0103 will be closed.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00511758","Low accrual rate.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00512460","Study was closed due to loss of industry sponsorship","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00512668","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00512798","This study was terminated due to lack of efficacy","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00512980","lower recruitment rates as expected","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00513305","Study has been stopped by sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00513318","Insufficient enrollment to justify keeping open.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00513747","Insufficient accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00514189","Terminated early due to slow accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00514332","enrolling participants stopped","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00514722","low accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00514917","Company decision to discontinue the study, not due to any safety or efficacy concerns","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00515086","Early termination due to slow enrollment and protocol-defined stopping rule.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00515112","This study has been terminated due to poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00515138","Investigator left institution. 7 patients accrued and there is insufficient data to analyze.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00515528","The immune monitoring data failed to demonstrate an improvement in any biologic endpoint with
    denileukin diftitox.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00515788","Study terminated due to slow accrual with no expansion to additional phase.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00516269","Slow Accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00516282","The pharmaceutical collaborator filed for bankruptcy and as a result, the study was unable to
    move into the phase II portion.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00516542","Study was terminated due to lack of accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00516685","Due to inability of patient enrollment, decision taken to terminate in the interests of
    patients and later Malaysia is incorporated into global Phase 3 trial.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00516750","Withdrawn due to lack of enrollment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00516841","Decision to terminate recruitment based on lack of efficacy","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00517361","This study has been terminated due to poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00517699","Study was terminated early due to lack of enrollment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00518193","high rate of medullar aplasia with infectious troubles.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00518869","Sponsor's decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00519090","This study was terminated due to limited enrollment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00519272","Requested by PI during yearly Continuing Review","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00519831","Drug unavailable","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00520364","PI left the Institution.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00520533","Closed prematurely due to toxicity","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT00520845","slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00520975","Closed early due to slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00521274","Oxford BioMedica halted TroVax injections","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00521638","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00521781","Sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00522249","PI decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00522301","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT00522392","Slow accrual","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT00522457","change in development plan, not due to safety concerns.","No citations listed","Documents are listed"
